
Section	Id	Action
MIDI Editor	_RS7d3c_8ac014a76e12c67a071e4a82dd21330d9bcdeb78	Script: Lokasenna_Duplicate selected notes down 7 semitones.lua
MIDI Editor	_RS7d3c_2dcd17c8e250bfd36e1602fe451f9b9c9c4e6a6f	Script: Lokasenna_Duplicate selected notes down 8 semitones.lua
MIDI Editor	_RS7d3c_023b3ea1e46012803676da3c824652028f1e01df	Script: Lokasenna_Duplicate selected notes down 9 semitones.lua
MIDI Editor	_RS7d3c_716d46e3c27bbd5ca433c52f574d47fda57ad56d	Script: Lokasenna_Duplicate selected notes up 1 semitone.lua
MIDI Editor	_RS7d3c_2c38d51b9e87e0f3ce9a3b64a52c3144fb3135c0	Script: Lokasenna_Duplicate selected notes up 10 semitones.lua
MIDI Editor	_RS7d3c_5131165c1e4e100af6225d275b11d8137433cd62	Script: Lokasenna_Duplicate selected notes up 11 semitones.lua
MIDI Editor	_RS7d3c_59424bf876a2b6cfba10c3943b7200abfc4c8a41	Script: Lokasenna_Duplicate selected notes up 2 semitones.lua
MIDI Editor	_RS7d3c_cce04605a5eb71093f4b37a709f8aedebf3ba7d1	Script: Lokasenna_Duplicate selected notes up 3 semitones.lua
MIDI Editor	_RS7d3c_0707202bad3989d069f21ad7162029c21dbf54e7	Script: Lokasenna_Duplicate selected notes up 4 semitones.lua
MIDI Editor	_RS7d3c_59b3130786bb58fe75b493d37575c43a246fa258	Script: Lokasenna_Duplicate selected notes up 5 semitones.lua
MIDI Editor	_RS7d3c_9b43d1d131d939506ecbb32c1312161bce023071	Script: Lokasenna_Duplicate selected notes up 6 semitones.lua
MIDI Editor	_RS7d3c_23a193d8bdc545756c25d87c97e8e832bfdd5a9f	Script: Lokasenna_Duplicate selected notes up 7 semitones.lua
MIDI Editor	_RS7d3c_47d1f2dabc1a1fecd45f35d8fbe52c955cf8252d	Script: Lokasenna_Duplicate selected notes up 8 semitones.lua
MIDI Editor	_RS7d3c_fdfaf618cec90cf937fa71576520d5d440fd8af1	Script: Lokasenna_Duplicate selected notes up 9 semitones.lua
MIDI Editor	_RS7d3c_f36c56d12dbbc85f838bf55eee1c5d79b169423e	Script: Lokasenna_Delete selected notes outside the current scale.lua
MIDI Editor	_RS7d3c_f65dd198382043a086dc5027cf0478d171beba95	Script: Lokasenna_Delete note under mouse cursor.lua
MIDI Editor	_RS7d3c_ba0883b8d628a9776a9a30c6d483e4cda3fc0b55	Script: Lokasenna_Delete all notes outside the current scale.lua
MIDI Editor	_RS7d3c_0fd012f5b522e7d6766094352dc6355546c4724c	Script: Lokasenna_Copy values from selected midi notes.lua
MIDI Editor	_RS7d3c_1140ab594a5b3e38e07e7ab9254651ef90320a58	Script: Lokasenna_Convert current scale to ix_scale.lua
MIDI Editor	_RS7d3c_7ec6427512f78addea191c922734cfa5dfa7826a	Script: Lokasenna_CC Ryder.lua
MIDI Editor	_RS7d3c_f031033eb8e8294a7483ff6581c04ba3bf01e6dc	Script: js_Zoom MIDI editor to 5 measures at mouse position.lua
MIDI Editor	_RS7d3c_b7332cacc0dae628a14caf122090f0e9fc9805f6	Script: js_Tilt selected events in lane under mouse to fit both sides.lua
MIDI Editor	_RS7d3c_f522e76b304ae2f7a3a2fcb0eb540da0dc910ef4	Script: js_Set time selection to selected events in last clicked lane.lua
MIDI Editor	_RS7d3c_060441c3fdf3234a51c6b7aa386cce4df84000ad	Script: js_Set time selection to selected events in lane under mouse.lua
MIDI Editor	_RS7d3c_6d33b2065bec63ccf5ad84544e740513833c8d1e	Script: js_Select channel for new events for inline MIDI editor under mouse.lua
MIDI Editor	_RS7d3c_8c71be727d67b9185e50429435e0ccb0cf5fb3d3	Script: js_Select and deselect MIDI notes by step pattern.lua
MIDI Editor	_RS7d3c_db574359de817b1f5ff420d0d67570baf28d1d97	Script: js_Remove redundant CCs.lua
MIDI Editor	_RS7d3c_826bd17ffb9bc18caad3bff4f10a9a1882836b08	Script: js_Remove redundant CCs (from selected events in last clicked lane).lua
MIDI Editor	_RS7d3c_b41cab3c88769f27289d108cdd707a3b09c2ee0d	Script: js_Remove redundant CCs (from selected events in lane under mouse).lua
MIDI Editor	_RS7d3c_5dfe9376894ef15a881b05c3ee266182bfac3de8	Script: js_Panic - Stop all keystroke intercepts by scripts.lua
MIDI Editor	_RS7d3c_446b15e5deb958df73b2913b56df96d08669469e	Script: js_Option - Toggle skip redundant events when inserting CCs.lua
MIDI Editor	_RS7d3c_026b9054de13fde41811e25735ac17b9a323eae9	Script: js_Option - Switching active take sets channel for new events to channel of existing events.lua
MIDI Editor	_RS7d3c_a3d35941937ae6497a6fe412aa18909e244c7864	Script: js_Option - Selecting single note or CC in active take sets channel for new events.lua
MIDI Editor	_RS7d3c_57e04bdcb88f86a95744030190fda3b8f79935d5	Script: js_Notation - Set displayed length of selected notes to custom value.lua
MIDI Editor	_RS7d3c_9867f87a54636d714807f71b80bdc022fed893ae	Script: js_Notation - Set display length of selected notes to quadruple and add staccatissimo articulation.lua
MIDI Editor	_RS7d3c_68d2ac2a80c1675824aea4c11067e7ac4a0168de	Script: js_Notation - Set display length of selected notes to double and add staccato articulation.lua
MIDI Editor	_RS7d3c_ce2f189944b4df89789713ec72a3e9baab296906	Script: js_Notation - Set beaming of selected notes to custom rhythm.lua
MIDI Editor	_RS7d3c_88cc2c3edcdb7b9d2a2ab70082afe888e7297e04	Script: js_Notation - Select notes by notation keywords.lua
MIDI Editor	_RS7d3c_5b43335bb727eb8bfc987e5c5ac8bfdfbfa21523	Script: js_Notation - Select all notes that have customized display lengths or positions.lua
MIDI Editor	_RS7d3c_78d7851f21dfb6bd4b1c5cba11aa57e08dde94d1	Script: js_Move all selected events in active take together with mouse.lua
MIDI Editor	_RS7d3c_02166d9679042f7f83647ede9f173ac3e64930c4	Script: js_Mouse editing - Swipe select.lua
MIDI Editor	_RS7d3c_9bc1c0aae6e6c592f1a3950802b275b164807cd8	Script: js_Mouse editing - Stretch and Compress.lua
MIDI Editor	_RS7d3c_e0ab937f3d1c456100def7015df5ebda221902db	Script: js_Mouse editing - Slice notes.lua
MIDI Editor	_RS7d3c_657213cf8e4fd44e8b66ace9471b10300bab0b5c	Script: js_Mouse editing - Run script that is armed in toolbar.lua
MIDI Editor	_RS7d3c_61acfe8d7fda4faafb1195c923f18f5652b4e9a1	Script: js_Mouse editing - Multi tool.lua
MIDI Editor	_RS7d3c_4a1308f0851c305cd1e090213b0e579e2d4c47ce	Script: js_Mouse editing - Extract nodes.lua
MIDI Editor	_RS7d3c_e44142a1fcb75e09d97992b9353380f68a4f6c7c	Script: js_Mouse editing - Draw ramp.lua
MIDI Editor	_RS7d3c_da2b073644760e743ecb04dce2a97bac5299f7a7	Script: js_Mouse editing - Draw LFO.lua
MIDI Editor	_RS7d3c_713556c2fad800c50d62876c70ac9d7cbe6c8621	Script: js_Mouse editing - Connect nodes.lua
MIDI Editor	_RS7d3c_c7c3612f82c34e52557dd997e70ac924143656b9	Script: js_Mouse editing - Arch and Tilt.lua
MIDI Editor	_RS7d3c_ce07fa56aa60331ed71e46798cc63b6f4560170a	Script: js_Mouse editing - 2-sided Warp.lua
MIDI Editor	_RS7d3c_d238661146e57e1a7921c19d3102a529e83dcf01	Script: js_Mouse editing - 1-sided Warp.lua
MIDI Editor	_RS7d3c_001aa9a94aae4158541e67da4022e6bf1861fc5f	Script: js_MIDI Inspector.lua
MIDI Editor	_RS7d3c_b0f248aa3f067cd07f041d44b0ec6785d07ea62c	Script: js_LFO Tool (MIDI editor version, insert CCs under selected notes in last clicked lane).lua
MIDI Editor	_RS7d3c_69c2092b66722b240d99457c28d30b4771455b90	Script: js_LFO Tool (MIDI editor version, insert CCs under selected notes in lane under mouse).lua
MIDI Editor	_RS7d3c_6d0dbfd00ea9b324f5eeec96b49f2c29ee9b880f	Script: js_LFO Tool (MIDI editor version, insert CCs in time selection in last clicked lane).lua
MIDI Editor	_RS7d3c_30ff32011c8b6d01c46379b55c74e895c43e4ed3	Script: js_LFO Tool (MIDI editor version, insert CCs in time selection in lane under mouse).lua
MIDI Editor	_RS7d3c_5cd2bc66b9c5371a55ded8f6c4672cc7a2d81fba	Script: js_LFO Tool (MIDI editor version, apply to existing CCs or velocities in last clicked lane).lua
MIDI Editor	_RS7d3c_dcebe73d4d5afd400e37a89003664ff20d7d99c5	Script: js_LFO Tool (MIDI editor version, apply to existing CCs or velocities in lane under mouse).lua
MIDI Editor	_RS7d3c_803f8fc95c1a2b5f7afa779faaf3f4aae39dc925	Script: js_Insert pitch reset at start of each selected note (all editable takes).lua
MIDI Editor	_RS7d3c_0e3ad42d573f8c3a2d04c355b1dbf14882f04dfc	Script: js_Insert CC or pitch at mouse position, leaving other selected.lua
MIDI Editor	_RS7d3c_4abd2fcc113e034d0373832eac1a463a065afd76	Script: js_Fit selected events to time selection in last clicked lane.lua
MIDI Editor	_RS7d3c_3a0ccd2ff6ab3f78658e32a3db97c1e8b0863fa1	Script: js_Fit selected events to time selection in lane under mouse.lua
MIDI Editor	_RS7d3c_09a96fe5a72650b1adc93a062989ee89831495db	Script: js_Fit all selected events to time selection.lua
MIDI Editor	_RS7d3c_36b08517b59ab019bac927aba8d17e3ea63fc594	Script: js_Deselect all MIDI except in active channel of active take.lua
MIDI Editor	_RS7d3c_781c1c48888527865fdffa37109361ae1da3f385	Script: js_Deselect all events outside time selection (from all tracks).lua
MIDI Editor	_RS7d3c_568389d870a9c978740b694b17919729a2b21e69	Script: gofer_spk77_Smooth CCs.eel
MIDI Editor	_RS7d3c_f16ac0dbc62aed1cb9844ffb5795ff541b57476a	Script: FnA_Join selected overlapping and consecutive (adjacent) notes.lua
MIDI Editor	_RS7d3c_07d26c14cb4f5a10e625faf72b3414c8a564f001	Script: FnA_Join selected overlapping and consecutive notes with spacing below threshold (input box).lua
MIDI Editor	_RS7d3c_60f9790ab7dc368f908766760373a88c63ff3fa4	Script: cfillion_Toggle MIDI preview on transport change.lua
MIDI Editor	_RS7d3c_391930a71b1e42d071cd8a56919d3db8edc419c0	Script: cfillion_Set space between selected notes from grid size.lua
MIDI Editor	_RS7d3c_adad450d63286ac4d9dcb461b1a5b26f9130b95b	Script: amagalma_Delete CC-Text-Sysex events by type.lua
MIDI Editor	_RS7d3c_a94513c81fddaeff3fee2a353f172099fbb3ca49	Script: mpl_Stretch selected MIDI notes positions by x2.lua
MIDI Editor	_RS7d3c_78a89dcd8b614eb80d7092e1decb49bb136d7856	Script: mpl_Stretch selected MIDI notes positions by x0.5.lua
MIDI Editor	_RS7d3c_c8b5f671f010d7b9e37c83ed781a796a1644eff4	Script: mpl_Stretch selected MIDI notes positions by custom x.lua
MIDI Editor	_RS7d3c_6df1c1bb05709a62f6d9db6b07f1ee643c3b25aa	Script: mpl_Split selected notes to equal parts.lua
MIDI Editor	_RS7d3c_5fb46b0298328cea82a686e97ba921ce8f671a21	Script: mpl_Solo MIDI Editor active take track.lua
MIDI Editor	_RS7d3c_bb9af14dd4d9478b3903aed501d49153a581e87d	Script: mpl_Snap selected notes to scale.lua
MIDI Editor	_RS7d3c_00b895cff46fe77e149aba0e500019639048ee63	Script: mpl_Smart duplicate events.lua
MIDI Editor	_RS7d3c_be511b4d23f2457c9464bd735444736b3d885034	Script: mpl_Set selected CC.eel
MIDI Editor	_RS7d3c_0bcbe8376796152a5dccc1687c79b360481a9850	Script: mpl_Select high pitch MIDI notes.lua
MIDI Editor	_RS7d3c_832208eb764b97a7ceeeb98b9017a2def293efa9	Script: mpl_Reset pitchbend at mouse cursor.lua
MIDI Editor	_RS7d3c_b9922c381defd27a966b219912e8e8625c8e4f08	Script: mpl_Reorder selected notes.lua
MIDI Editor	_RS7d3c_2d82d8afb796a3963724d7b17b09a0c44df934b4	Script: mpl_Remove MIDI ProgramChange.lua
MIDI Editor	_RS7d3c_46b9687de3fbd2502cdb924422efb03f233467ae	Script: mpl_Remove MIDI PitchWheel.lua
MIDI Editor	_RS7d3c_636b91526ae2f321d21301b344fce236140c2ec7	Script: mpl_Remove MIDI CC64-69 (all pedals).lua
MIDI Editor	_RS7d3c_9bfcf1eddffac3dd029f7de2271c781872f3f9fc	Script: mpl_Remove MIDI CC64 (hold pedal).lua
MIDI Editor	_RS7d3c_90f4e9834b5f915143917b978e1840bac38b25c0	Script: mpl_Remove MIDI CC.lua
MIDI Editor	_RS7d3c_c188236868a3ed4298364bde6fd41f0f4a404767	Script: mpl_Remove MIDI AfterTouch.lua
MIDI Editor	_RS7d3c_d2634a1e12fdae6630e4a491d52e8ef9b11fa4c7	Script: mpl_Quantize selected MIDI notes ends.lua
MIDI Editor	_RS7d3c_f7ce150e435e54d857116d850acae3013d237304	Script: mpl_Paste selected notes velocities.lua
MIDI Editor	_RS7d3c_ed7caffb63f9d053027021a1f0e5e516f1ecce7d	Script: mpl_Paste selected CC.lua
MIDI Editor	_RS7d3c_bfbb73f1d27ce51af903864ca042f9bd1cf9880d	Script: mpl_Move edit cursor to first note of active MIDI editor take.lua
MIDI Editor	_RS7d3c_2d687454a2b2de64406d0491bf1116d07b36ff33	Script: mpl_Float instrument relevant to MIDI editor.lua
MIDI Editor	_RS7d3c_bc247526d024b44a8fcafdae9080540c7feb6549	Script: mpl_Fit selected notes to MIDI item edges.lua
MIDI Editor	_RS7d3c_fde6da99b6b9ffd0c9cb7db56e27f1995a44822d	Script: mpl_Copy selected notes velocities.lua
MIDI Editor	_RS7d3c_1d318cf39d0ffba5edc67e6be0dd4510cea865dc	Script: mpl_Copy selected CC.lua
MIDI Editor	_RS7d3c_13b3aca2dfc37f7e0d4a3d7c3c117ead1d794fa4	Script: mpl_Adjust selected notes pitch (mousewheel).lua
MIDI Editor	_RS7d3c_488f2d6e3fb0c2894f027fbae0a5bf54832eac0b	Script: mpl_Adjust MIDI Editor grid (mousewheel).lua
MIDI Editor	_RS7d3c_d5a2b9a427db33ce63fc01a8da66d464800f83af	Script: mpl_Add note beetween two selected.lua
MIDI Editor	_RS7d3c_6a55d2fd38d2f9907e6e7776b9dc614c3e83891b	Script: mpl_Add CC64 on to channel 0 of active MIDI Editor take.lua
MIDI Editor	_RS7d3c_d030d666f7decf53fd1dee3680ec2d970b916137	Script: mpl_Add CC64 off to channel 0 of active MIDI Editor take.lua
MIDI Editor	65535	No-op (no action)
MIDI Event List Editor	2	File: Close window
MIDI Event List Editor	998	Edit: Move events left/right (mousewheel/MIDI relative only)
MIDI Event List Editor	999	Edit: Adjust value for events (mousewheel/MIDI controller only)
MIDI Event List Editor	1005	File: Save file (MIDI file mode only)
MIDI Event List Editor	1013	File: Revert file (MIDI file mode only)
MIDI Event List Editor	1139	Transport: Toggle repeat
MIDI Event List Editor	1140	Transport: Play
MIDI Event List Editor	1141	Transport: Pause
MIDI Event List Editor	1142	Transport: Stop
MIDI Event List Editor	2000	Action: Prompt to continue (only valid within custom actions)
MIDI Event List Editor	2001	Action: Set action loop start (only valid within custom actions)
MIDI Event List Editor	2002	Action: Prompt to go to action loop start (only valid within custom actions)
MIDI Event List Editor	2003	Action: Modify MIDI CC/mousewheel: Negative
MIDI Event List Editor	2004	Action: Modify MIDI CC/mousewheel: 0.5x
MIDI Event List Editor	2005	Action: Modify MIDI CC/mousewheel: 2x
MIDI Event List Editor	2006	Action: Modify MIDI CC/mousewheel: +10%
MIDI Event List Editor	2007	Action: Modify MIDI CC/mousewheel: -10%
MIDI Event List Editor	2999	Action: Repeat the most recent action
MIDI Event List Editor	40003	Edit: Select all notes
MIDI Event List Editor	40004	Edit: Event properties
MIDI Event List Editor	40006	Edit: Select all events
MIDI Event List Editor	40009	Quantize...
MIDI Event List Editor	40010	Edit: Copy
MIDI Event List Editor	40011	Edit: Paste
MIDI Event List Editor	40012	Edit: Cut
MIDI Event List Editor	40013	Edit: Undo
MIDI Event List Editor	40014	Edit: Redo
MIDI Event List Editor	40016	Transport: Play/stop
MIDI Event List Editor	40017	Transport: Play/pause
MIDI Event List Editor	40018	Options: Toggle window docking
MIDI Event List Editor	40019	Edit: Reverse all events
MIDI Event List Editor	40020	Edit: Set events to channel 01
MIDI Event List Editor	40021	Edit: Set events to channel 02
MIDI Event List Editor	40022	Edit: Set events to channel 03
MIDI Event List Editor	40023	Edit: Set events to channel 04
MIDI Event List Editor	40024	Edit: Set events to channel 05
MIDI Event List Editor	40025	Edit: Set events to channel 06
MIDI Event List Editor	40026	Edit: Set events to channel 07
MIDI Event List Editor	40027	Edit: Set events to channel 08
MIDI Event List Editor	40028	Edit: Set events to channel 09
MIDI Event List Editor	40029	Edit: Set events to channel 10
MIDI Event List Editor	40030	Edit: Set events to channel 11
MIDI Event List Editor	40031	Edit: Set events to channel 12
MIDI Event List Editor	40032	Edit: Set events to channel 13
MIDI Event List Editor	40033	Edit: Set events to channel 14
MIDI Event List Editor	40034	Edit: Set events to channel 15
MIDI Event List Editor	40035	Edit: Set events to channel 16
MIDI Event List Editor	40036	View: Go to start of file
MIDI Event List Editor	40037	View: Go to end of file
MIDI Event List Editor	40038	File: Export contents as .MID
MIDI Event List Editor	40039	Options: Synchronize transport with main transport
MIDI Event List Editor	40042	Mode: Piano Roll
MIDI Event List Editor	40043	Mode: Drum Map
MIDI Event List Editor	40051	Edit: Insert note at edit cursor
MIDI Event List Editor	40053	Options: F1-F12 as step input mode
MIDI Event List Editor	40055	Edit: Mute events (toggle)
MIDI Event List Editor	40056	Mode: Event List
MIDI Event List Editor	40057	Edit: Mute events
MIDI Event List Editor	40058	Edit: Unmute events
MIDI Event List Editor	40110	Options: Display note length in velocity lane
MIDI Event List Editor	40150	View: Go to play cursor
MIDI Event List Editor	40151	View: Go to edit cursor
MIDI Event List Editor	40152	Step input: Insert note at current -12 semitones
MIDI Event List Editor	40153	Step input: Insert note at current -11 semitones
MIDI Event List Editor	40154	Step input: Insert note at current -10 semitones
MIDI Event List Editor	40155	Step input: Insert note at current -09 semitones
MIDI Event List Editor	40156	Step input: Insert note at current -08 semitones
MIDI Event List Editor	40157	Step input: Insert note at current -07 semitones
MIDI Event List Editor	40158	Step input: Insert note at current -06 semitones
MIDI Event List Editor	40159	Step input: Insert note at current -05 semitones
MIDI Event List Editor	40160	Step input: Insert note at current -04 semitones
MIDI Event List Editor	40161	Step input: Insert note at current -03 semitones
MIDI Event List Editor	40162	Step input: Insert note at current -02 semitones
MIDI Event List Editor	40163	Step input: Insert note at current -01 semitones
MIDI Event List Editor	40164	Step input: Insert note at current note
MIDI Event List Editor	40165	Step input: Insert note at current +01 semitones
MIDI Event List Editor	40166	Step input: Insert note at current +02 semitones
MIDI Event List Editor	40167	Step input: Insert note at current +03 semitones
MIDI Event List Editor	40168	Step input: Insert note at current +04 semitones
MIDI Event List Editor	40169	Step input: Insert note at current +05 semitones
MIDI Event List Editor	40170	Step input: Insert note at current +06 semitones
MIDI Event List Editor	40171	Step input: Insert note at current +07 semitones
MIDI Event List Editor	40172	Step input: Insert note at current +08 semitones
MIDI Event List Editor	40173	Step input: Insert note at current +09 semitones
MIDI Event List Editor	40174	Step input: Insert note at current +10 semitones
MIDI Event List Editor	40175	Step input: Insert note at current +11 semitones
MIDI Event List Editor	40176	Step input: Insert note at current +12 semitones
MIDI Event List Editor	40177	Edit: Move notes up one semitone
MIDI Event List Editor	40178	Edit: Move notes down one semitone
MIDI Event List Editor	40179	Edit: Move notes up one octave
MIDI Event List Editor	40180	Edit: Move notes down one octave
MIDI Event List Editor	40183	Edit: Move notes left one grid unit
MIDI Event List Editor	40184	Edit: Move notes right one grid unit
MIDI Event List Editor	40214	Edit: Unselect all
MIDI Event List Editor	40215	Channel: Show only previous channel
MIDI Event List Editor	40216	Channel: Show only next channel
MIDI Event List Editor	40217	Channel: Show all channels
MIDI Event List Editor	40218	Channel: Show only channel 01
MIDI Event List Editor	40219	Channel: Show only channel 02
MIDI Event List Editor	40220	Channel: Show only channel 03
MIDI Event List Editor	40221	Channel: Show only channel 04
MIDI Event List Editor	40222	Channel: Show only channel 05
MIDI Event List Editor	40223	Channel: Show only channel 06
MIDI Event List Editor	40224	Channel: Show only channel 07
MIDI Event List Editor	40225	Channel: Show only channel 08
MIDI Event List Editor	40226	Channel: Show only channel 09
MIDI Event List Editor	40227	Channel: Show only channel 10
MIDI Event List Editor	40228	Channel: Show only channel 11
MIDI Event List Editor	40229	Channel: Show only channel 12
MIDI Event List Editor	40230	Channel: Show only channel 13
MIDI Event List Editor	40231	Channel: Show only channel 14
MIDI Event List Editor	40232	Channel: Show only channel 15
MIDI Event List Editor	40233	Channel: Show only channel 16
MIDI Event List Editor	40401	Misc: Pass through key to main window
MIDI Event List Editor	40402	Unquantize
MIDI Event List Editor	40403	Freeze quantization
MIDI Event List Editor	40404	Remove selected duplicate notes
MIDI Event List Editor	40405	Set note ends to start of next note (legato)
MIDI Event List Editor	40406	Quantize notes using last quantize dialog settings
MIDI Event List Editor	40409	Load note/CC names from file...
MIDI Event List Editor	40410	Save note/CC names to file...
MIDI Event List Editor	40411	Rename current note...
MIDI Event List Editor	40412	Clear all note/CC names
MIDI Event List Editor	40413	Navigate: Select next note
MIDI Event List Editor	40414	Navigate: Select previous note
MIDI Event List Editor	40415	Remove selected duplicate events
MIDI Event List Editor	40420	Show action list
MIDI Event List Editor	40427	Navigate: Select previous note with the same pitch
MIDI Event List Editor	40428	Navigate: Select next note with the same pitch
MIDI Event List Editor	40429	Edit: Paste preserving position in measure
MIDI Event List Editor	40434	Select all notes with the same pitch
MIDI Event List Editor	40435	Send all notes off to all MIDI outputs/plug-ins
MIDI Event List Editor	40436	Loop points: Set start point
MIDI Event List Editor	40437	Loop points: Set end point
MIDI Event List Editor	40438	Move cursor to start of loop
MIDI Event List Editor	40439	Move cursor to end of loop
MIDI Event List Editor	40441	Loop: Halve loop length
MIDI Event List Editor	40442	Loop: Double loop length
MIDI Event List Editor	40443	View: Move edit cursor to mouse cursor
MIDI Event List Editor	40446	Edit: Lengthen notes one grid unit
MIDI Event List Editor	40447	Edit: Shorten notes one grid unit
MIDI Event List Editor	40455	Rename MIDI take...
MIDI Event List Editor	40456	Edit: Join notes
MIDI Event List Editor	40457	Humanize notes...
MIDI Event List Editor	40458	Insert text event...
